LON,LAT,EDO,CLAVE_SIH,NOMBRE,FEB
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",2.43
-99.911667,24.321944,NL,ASCNL,"La AscensiÛn, N.L.",3.01
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",1.34
-99.579444,24.876111,NL,CAMACHO,"Camacho, N.L. SGT*",1.75
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",17.24
-100.274722,25.800556,NL,CANNL,"El Canad·, N.L.",1.5
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N. L.",0.06
-99.276944,25.711667,NL,CCHNL,"Cuchillo-Solidaridad, N.L.",1.03
-100.172222,25.952222,NL,CDFNL,"CiÈnega de Flores, N.L.",2.01
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",0.04
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",1.25
-99.399722,24.9375,NL,CPRNL,"JosÈ LÛpez Portillo, N.L.",4.02
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",19
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",8.85
-100.172778,23.676389,NL,DARNL,"Doctor Arroyo, N.L.",7
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",2
-100.308333,25.576944,NL,ELDIENTE,"El Diente SMN, N. L.",6.4
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",1.9
-99.975556,25.765,NL,LAARENA,"La Arena, N.L. SGT*",1
-100.128056,25.428056,NL,LBCNL,"La Boca, N.L.",3.3
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",4.02
-99.195833,26.023611,NL,LOSALDAMA,"Los Aldama, N.L. SMN*",0.75
-99.401389,25.898333,NL,LosHerrera,"Los Herrera, N.L. SGT*",0.75
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",5.75
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",4.01
-100.271667,25.6825,NL,MTRNL,"Monterrey, N.L.",2.21
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",5.4
-100.304722,25.733611,NL,OBSNL,"Observatorio de Nuevo LeÛn, N.L.",2.21
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",9.03
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",0.51
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",1.03
-99.77,25.503611,NL,Tepehuaje,"Cadereyta, N.L. SGT*",2.5
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",3
-95.698889,16.009167,OAX,ASTOX,"Astata, Oax.",0
-96.53,17.43,OAX,ATEOX,"Atepec, Oax.",5
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",4.3
-96.716667,17.066667,OAX,BAEOX,"Base AÈrea, Oax.",0
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",0
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",28.82
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",2.81
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",11.83
-96.416667,18.233333,OAX,DPSOX,"Dique Pescaditos, Oax.",8.93
-95.424722,16.436389,OAX,EMAOX,"El MarquÈs (RÌo Tehuantepec), Oax.",0.31
-97.783333,17.8,OAX,HLOOX,"Observatorio de Huajuapan de LeÛn, Oax.",0
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",2.5
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",17
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Ju·rez, Oax.",10
-95.033333,16.433333,OAX,JUCOX,"Juchitan, Oax.",4.7
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",0.01
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",0.01
-96.905556,18.210556,OAX,LCAOX,"La Carbonera, Oax.",0
-97.688333,15.966667,OAX,LCHACAHUA,"Laguna Chacahua, Oax. SMN*",0
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",0.01
-95.483333,17.45,OAX,MAROX,"MarÌa Lombardo, Oax.",9.84
-95.036389,16.882778,OAX,MROOX,"MatÌas Romero, Oax. SMN*",2.54
-96.779722,18.360278,OAX,NAROX,"Naranjastitla, Oax.",26.74
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",0
-96.7,17,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",0
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",0
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",0.43
-96.483333,15.666667,OAX,PTAOX,"Puerto ¡ngel, Oax.",0
-95.281389,16.476111,OAX,RHOOX,"RÌo Hondo, Oax.",0
-95.916667,17.733333,OAX,RMLOX,"RÌo Manso Lalana, Oax.",15.1
-97.725,16.102778,OAX,RVEOX,"RÌo Verde, Oax.",0
-95.165,16.283056,OAX,SBLOX,"San Blas Atempa, Oax.",0.01
-96.55,17.266667,OAX,SCIOX,"Ixtepeji (S. Catarina I.), Oax.",2.5
-95.2,16.183333,OAX,SCROX,"Salina Cruz, Oax.",0
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",37
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",1.9
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",42.82
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0.02
-96.412222,18.232222,OAX,TEMOX,"Presidente Alem·n, Oax.",5
-95.6,16.416667,OAX,TEQOX,"Tequisistl·n, Oax.",0
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",1.52
-96.381389,17.925556,OAX,UCFOX,"CFE-Usila, Oax.",36.4
-94.833333,16.45,OAX,UHGOX,"UniÛn Hidalgo, Oax.",4
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",52.82
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",0
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",49.54
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",0.01
-97.418056,19.45,PUE,ACHPB,"Alchichilca, Pue.",0.02
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",0.6
-98.055,18.277222,PUE,ADOPB,"Acatl·n de Osorio, Pue.",0
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",0
-98.148056,20.033056,PUE,AHUPB,"Ahuazontepec, Pue.",4.41
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",58
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",0.4
-97.881111,20.385833,PUE,AVCPB,"¡vila Camacho, Pue.",44.04
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires, Pue. CFE.",64.33
-98.108611,18.9125,PUE,BDDPB,"Manuel ¡vila Camacho, Pue.",0.01
-97.441667,18.987222,PUE,CDSPB,"Ciudad Serd·n, Pue.",10.8
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",3
-97.360833,18.316389,PUE,CHCPB,"Chilac, Pue.",0
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",0
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",1.01
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",0
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",4.5
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",8.1
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",4.84
-98.059444,19.092778,PUE,CPLPB,"Capulac, Pue.",8
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan, Pue.",120.03
-98.275556,18.966111,PUE,ECHPB,"EcheverrÌa, Pue.",0.02
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",3
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",0
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",36.3
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitl·n, Pue.",2.51
-98.466389,18.610833,PUE,IZMPB,"Iz˙car de Matamoros, Pue.",0
-97.879167,20.391667,PUE,LACEIBAPUE,"La Ceiba, Pue. SGT*",34
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",2
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",1.3
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",13.63
-98.002222,20.216389,PUE,NECAXASGT,"Necaxa, Pue. SGT*",15.5
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",23.4
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",6.03
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatl·n de Valle, Pue. SGT*",34.8
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",18.5
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",0
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",30.1
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",22.5
-97.616667,19.25,PUE,QUIPB,"Quimixtl·n, Pue.",24.01
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo (Ayotoxco), Pue.",53.52
-98.22,19.113056,PUE,SCRPB,"San CristÛbal Caleras, Pue.",1.31
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",0.02
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",57.81
-97.486389,19.952778,PUE,STLPB,"Sontalaco, Pue. CFE.",69.11
-97.7925,20.004444,PUE,TDRPB,"Tepango de RodrÌguez, Pue.",87.5
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",0
-97.395556,18.479167,PUE,TEHPB,"Tehuac·n, Pue.",0
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",0
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",9.5
-97.794167,20.000833,PUE,TEPPB,"Tepexic, Pue.",23.4
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",0
-97.390556,19.887778,PUE,TEZIUTLAN,"Teziutl·n, Pue. SMN*",44.6
-97.956944,19.815278,PUE,TEZPB,"Teziutl·n, Pue.",41.02
-96.849722,18.405,PUE,TLPPB,"Tlacotepec de DÌaz, Pue.",20.01
-98.040556,20.374167,PUE,TLXPB,"Tlaxco, Pue.",20.02
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",0
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",19.23
-97.675833,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",3.9
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Ju·rez, Pue.",42.01
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",48.1
-97.011389,18.332222,PUE,ZOQPB,"Zoquitl·n, Pue.",50.03
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",30.01
-100.490833,20.592222,QRO,ADJQT,"Las Adjuntas, Qro. SGT*",0
-100.269444,20.704167,QRO,AMZQT,"Amazcala, Qro. SGT*",0
-100.354167,20.5025,QRO,BATQT,"El Bat·n, Qro.",0
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",0
-100.080278,20.418611,QRO,CNSQT,"ConstituciÛn de 1917, Qro.",0
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",0
-100.366667,20.566667,QRO,GHQQT,"Gerencia Hidalgo, Qro.",0
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",2.5
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",1.5
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",0
-100.23,20.62,QRO,MARQT,"El MarquÈs, Qro.",0
-100.366667,20.566667,QRO,OBSQT,"Observatorio de QuerÈtaro, Qro.",0
-99.815,21.055833,QRO,PMLQT,"PeÒamiller, Qro.",0
-100,20.3625,QRO,SJSQT,"San JosÈ, Qro.",0
-86.820278,21.156667,QROO,CANQR,"Canc˙n, Q. Roo.",136.8
-87.300556,18.755556,QROO,CHINCHORROMAR,"Banco Chinchorro, Q. Roo. SEMAR*",37.57
-88.3275,18.500556,QROO,CHOQR,"Chetumal, Q. Roo.",43.72
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo.",52.4
-88.045,19.575556,QROO,FCRQR,"Felipe Carrillo Puerto, Q. Roo.",23.6
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo.",263.6
-106.654167,24.047222,SIN,ACTSI,"Acatit·n, Sin.",0
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",0
-107.383333,25.090278,SIN,AL2SI,"El Varejonal (hidro), Sin.",1
-107.388333,25.101389,SIN,ALMSI,"Adolfo LÛpez Mateos, Sin.",1
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",0.01
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",1.01
-108.329167,26.736111,SIN,CHXSI,"Choix EstaciÛn, Sin.",2.8
-107.4,24.816667,SIN,CLCSI,"Culiac·n, Sin.",0.04
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",0
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",0
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",1
-108.316667,26.083333,SIN,GB2SI,"El Sabinal (hidro), Sin.",0
-108.3275,28.95,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",0
-107.911944,25.855278,SIN,GD2SI,"Bacurato (hidro) presa Gustavo Diaz Ord·z, Sin.",0
-107.911111,25.856667,SIN,GDOSI,"Gustavo DÌaz Ordaz, Sin.",0
-108.091667,25.469444,SIN,GMCSI,"Guam˙chil, Sin.",0
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",0.01
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",1
-109.333333,25.983333,SIN,HDZSI,"Higuera de Zaragoza, Sin.",0
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",0.01
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",0
-106.807222,24.571667,SIN,JLPSI,"JosÈ LÛpez Portillo, Sin.",0
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",0.06
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de DomÌnguez, Sin.",0
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",0
-108.35,26.904167,SIN,LD2SI,HUITES (HIDRO),3.5
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",3.5
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",0.01
-106.4,23.233333,SIN,MZTSI,"Mazatl·n, Sin.",0.4
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiac·n, Sin.",0.01
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",0.81
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",0.01
-107.755833,25.124722,SIN,RAVSI,"EstaciÛn Rancho Viejo, Sin.",1.01
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",0
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",0
-107.5,25.3,SIN,SJNSI,"San Juan, Sin.",0.01
-107.1,24.8,SIN,SLRSI,"San Lorenzo, Sin.",0
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaino, Sin.",0
-107.158333,24.813889,SIN,SN2SI,"Sanalona (hidro), Sin.",0.01
-107.151389,24.815,SIN,SNLSI,"Sanalona, Sin.",0
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",0.01
-108.129167,26.9,SIN,TBRSI,"San Francisco, Sin.",22.52
-105.846944,23.088333,SIN,TORSI,"Las Tortugas, Sin.",0
-107.059722,24.7475,SIN,VINSI,"Vinoramas, Sin.",0
-108.359722,25.741667,SIN,ZOPSI,"El Zopilote, Sin.",0
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",21.2
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",10
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",13.4
-100.820556,21.88,SLP,IVGSL,"ValentÌn Gama, S.L.P.",0
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",1.03
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",9.6
-98.8,21.333333,SLP,MTPSL,"Matlapa, S.L.P.",56.5
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",4.4
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",0
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya (San Ciro), S.L.P.",0.01
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",9.6
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",31.2
-99.995,21.931389,SLP,RVDSL,"RÌo Verde, S.L.P.",0.5
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",0.3
-101.019167,22.148056,SLP,SLPSL,"San Luis PotosÌ, S.L.P.",0
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",4.5
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",7.4
-99.146111,21.822222,SLP,TANCHACHIN,"TanchachÌn, S.L.P. SGT*",10.9
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",17
-98.773333,22.003611,SLP,TMISL,"TamuÌn, S.L.P.",4.8
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",35.6
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",32
-102.371667,21.78,SON,AGCSO,"Agua Caliente, Son.",8.5
-108.937778,27.021667,SON,ALMSO,"¡lamos, Son.",4.2
-111.733333,30.716667,SON,ALTSO,"Altar, Son.",55.91
-109.8925,27.8225,SON,AOBSO,"¡lvaro ObregÛn, Son.",7.02
-109.106667,27.226111,SON,ARCSO,"Adolfo RuÌz CortÌnes, Son.",3.92
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",78.02
-110.92,29.076667,SON,ARLSO,"Abelardo RodrÌguez Lujan, Son.",29.11
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",35.5
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",27.82
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",10.52
-110.215,30.003611,SON,BNMSO,"Banamichi, Son.",2.02
-109.666667,26.95,SON,BSCSO,"Basconcobe, Son.",2
-109.968333,27.3,SON,C1CSO,"Calle Mil Doscientos y Canal Bajo, Son.",3.52
-110.013056,27.483889,SON,C2CSO,"Calle Doscientos y Canal Bajo, Son.",1.03
-109.979722,27.410278,SON,C6CSO,"Calle Seiscientos y Canal Bajo, Son.",3.02
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",7.82
-111.516389,30.873333,SON,CHTSO,"CuauhtÈmoc, Son.",93.5
-109.495,27.011944,SON,CINSO,"Casa del Ciano, Son.",3
-110.736389,29.472222,SON,CJNSO,"El CajÛn, Son.",32.81
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",39.4
-109.938056,27.5,SON,COBSO,"Ciudad ObregÛn, Son.",9.2
-110.180278,27.300556,SON,CP1SO,"Calle Cuatro y ProlongaciÛn Doce, Son.",4.03
-110.248611,27.425556,SON,CP6SO,"Calle Cuatro y ProlongaciÛn Seis, Son.",3.02
-109.636944,27.244167,SON,CRCSO,"C·rcamo, Son.",7.52
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",0.53
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",34.42
-110.8,27.95,SON,EPLSO,"Empalme, Son.",3.1
-109.629167,26.906944,SON,ETCSO,"Etchojoa, Son.",3.5
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",11.02
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",29.11
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",26.7
-109.904167,27.713056,SON,HORSO,"Hornos, Son.",1.5
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",81.01
-109.630556,26.822778,SON,HTBSO,"Huatabampo, Son.",2.01
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",42.61
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",20
-109.701944,26.801944,SON,JPRSO,"J˙pare, Son.",2.5
-109.6,27.1,SON,K10SO,"km 108 de Canal Alto, Son.",2.61
-109.896389,27.706667,SON,K14SO,"km 14 de Canal Alto, Son.",1.5
-108.8725,27.642222,SON,K25SO,"km 25 de Canal Alto, Son.",6
-109.873889,27.560278,SON,K39SO,"km 39 de Canal Alto, Son.",10.5
-109.858611,27.354444,SON,K68SO,"km 68 de Canal Alto, Son.",7.02
-109.933333,27.483333,SON,K91SO,"km 91 de Canal Alto, Son.",9.01
-109.378889,30.437778,SON,LCDSO,"L·zaro C·rdenas, Son.",22.6
-109.710833,26.878611,SON,LNDSO,"Lindero, Son.",0.01
-109.402222,26.806667,SON,MMNSO,"Mumuncuera, Son.",1.51
-110.137778,29.003611,SON,MZTSO,"Mazat·n, Son.",37.02
-109.542778,27.076944,SON,NCHSO,"Nachuquis, Son.",4.01
-109.6875,30.374444,SON,NCZSO,"Nacozari, Son.",13.61
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",43.6
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",2.8
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",54.62
-110.706111,29.229722,SON,ORGSO,"El Oregano, Son.",36.11
-109.083333,29.433333,SON,PDNSO,"Paso Nacori, Son.",27.41
-109.642222,28.976667,SON,PECSO,"Plutarco ElÌas Calles, Son.",71.3
-109.930278,27.598333,SON,PFDSO,"Porfirio DÌaz, Son.",0.03
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo FÈlix ValdÈs, Son.",34.02
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",19.42
-112.116667,30.697778,SON,PTQSO,"Pitiquito, Son.",22.52
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",9.05
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",12.8
-110.239167,28.713333,SON,SJPSO,"San JosÈ de Pimas, Son.",14.02
-109.453333,26.918333,SON,SNHSO,"Sinahuiza, Son.",2.01
-109.623611,27.025833,SON,SPESO,"San Pedro, Son.",3.01
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",47.83
-109.358333,27.171111,SON,TESSO,"Tesia, Son.",3.8
-109.5,29.534722,SON,TPCSO,"Tepache, Son.",28.51
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",12.41
-110.289722,27.643611,SON,VCMSO,"VÌcam, Son.",6.33
-109.841944,27.125556,SON,VJZSO,"Villa Ju·rez, Son.",2.52
-109.223056,26.983611,SON,VRNSO,"Veranito, Son.",0
-108.927778,28.371389,SON,YCRSO,"YÈcora, Son.",54.82
-93.488333,17.546667,TAB,AMACONITE2ASEC,"Amacohite 2a SecciÛn P. Civil, Tab.",218
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",13.3
-93.413611,17.808889,TAB,CARTB,"C·rdenas, Tab.",99
-91.229167,17.289722,TAB,CUSUMACINTA,"CaÒÛn Usumacinta, Tab. SMN*",27.4
-92.916667,17.98,TAB,EMUTB,"Villahermosa Muelle, Tab.",169
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",132
-92.916667,17.966667,TAB,GABTB,"Gaviotas 2, Tab.",108.3
-93,17.975,TAB,GONTB,"Gonz·lez, Tab.",127.7
-92.807778,18.037222,TAB,LAGSANJULIAN,"Laguna San Julian, Tab. SGT*",6.04
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",79.7
-92.753333,17.391667,TAB,OXOTB,"Oxolot·n, Tab.",124.5
-93.33,18.42,TAB,PARAISO,"ParaÌso, Tab. SMN*",30.75
-93.386111,17.769444,TAB,PAREDON,"ParedÛn HC, Tab. SGT*",78.8
-92.646389,18.406389,TAB,PCENTLA,"Pantanos de Centla, Tab. SMN*",14.6
-92.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",145.3
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",241.3
-93.291667,17.979167,TAB,SAMTB,"Samaria, Tab.",83.2
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",9.9
-92.816667,17.466667,TAB,TAPTB,"Tapijulapa, Tab.",181
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",240.7
-92.96,17.96,TAB,VIEJOMEZCALAPA,"Viejo Mezcalapa, Tab. SGT*",3.4
-93.8325,17.965556,TAB,ZAMAPA2ASECC,"Zamapa 2a. SecciÛn, Tab. ProtecciÛn Civil*",40.6
-98.370556,24.046667,TAMS,ABASOLO,"Abasolo, Tamps. SGT*",8
-98.39,24.065556,TAMS,ABSTP,"Abasolo, Tamps.",8
-99.148889,22.987778,TAMS,AHUALULCOTP,"Ahualulco, Tamps. SGT*",2.9
-97.926944,22.386111,TAMS,BALTP,"Bombas Altamira, Tamps.",3.7
-99.215278,24.103333,TAMS,BARRETALI,"Barretal 1, Tamps. SGT*",84.8
-99.123333,24.079444,TAMS,BARRETALII,"Barretal 2, Tamps. SGT*",7.8
-99.123056,24.080556,TAMS,BR1TP,"El Barretal 1, Tamps.",84.8
-99.215,24.1025,TAMS,BRRTP,"El Barretal, Tamps.",7.8
-97.772222,23.051944,TAMS,BTORDO,"Barra del Tordo, Tamps. SMN*",4.32
-98.5975,26.238056,TAMS,CDOTP,"S-J-2-18 Ciudad DÌaz Ordaz, Tamps.",3.51
-98.8,26.25,TAMS,CMGTP,"S-J-2-11 Camargo, Tamps.",2.52
-99.25,26.416667,TAMS,CMRTP,"Mier, Tamps.",5.51
-97.818333,25.638889,TAMS,CONTP,"Control, Tamps.",20.93
-99.166667,23.716667,TAMS,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",5.91
-99.1875,23.730278,TAMS,CVTTP,"Ciudad Victoria (Gerencia), Tamps.",2.5
-99.083333,23.383333,TAMS,ENNTP,"La Encantada, Tamps.",2.2
-98.691667,22.605,TAMS,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",0
-98.1575,24.842778,TAMS,FD2TP,"San Fernando, Tamps. SMN*",0.76
-98.158333,24.843889,TAMS,FDOTP,"San Fernando, Tamps.",4.9
-99.170556,26.560278,TAMS,FLCTP,"Internacional FalcÛn, Tamps.",2
-99.148889,23.023056,TAMS,GOMEZFARIAS,"GÛmez FarÌas, Tamps. SGT*",3.4
-99.548333,26.816944,TAMS,LASTORTILLASC,"Las Tortillas RÌo Salado, Tamps. SGT*",1.4
-99.233611,26.408889,TAMS,LBLTP,"Derivadora Las Blancas, Tamps.",5.55
-99.116667,22.833333,TAMS,LSRTP,"La Servilleta, Tamps.",2.2
-98.713611,22.796944,TAMS,MAGISCATZIN,MagiscatzÌn Tamps. SGT*,1.4
-99.551111,24.566667,TAMS,MAGTP,"Magueyes, Tamps.",5.3
-99.546944,24.570278,TAMS,MAGUEYES,"Magueyes, Tamps. SGT*",5.3
-97.522778,25.833333,TAMS,MATTP,"Matamoros, Tamps.",10.64
-97.844167,22.283889,TAMS,MDRTP,"Madero, Tamps.",4.1
-99.040833,26.374167,TAMS,MGATP,"S-J-1-2 Miguel Alem·n, Tamps.",0.03
-98.705556,22.795833,TAMS,MGSTP,"MagiscatzÌn Dos, Tamps.",1.4
